"","mean.in.group.Control","mean.in.group.Risk","ci.lower","ci.upper","p.value","diff","percent.diff","pvalue_adj","significant"
"brain_latent_grey",621518.05,607009.128571429,-22087.1111339925,-6930.73172315045,0.000183226943580315,-14508.9214285715,-2.33443283402171,0.000328465329617425,TRUE
"brain_latent_atrophy",1173516.76190476,1161075.96190476,-27816.6625516878,2935.06255168776,0.112635074171819,-12440.8,-1.06012972322671,0.142232611910399,FALSE
"brain_latent_wmh",3623.80476190476,5882.96666666667,1515.37341188846,3002.95039763535,3.76187104506307e-09,2259.1619047619,62.342263261844,1.22025692024233e-08,TRUE
"brain_latent_gMD",-0.00310733630686671,0.161500700405961,0.0994546930131122,0.229761380412542,8.63776265524614e-07,0.164608036712827,-5297.40010275265,2.12464398960794e-06,TRUE
"brain_latent_gFA",0.0216838841839467,-0.155077125705595,-0.253530091406137,-0.0999919283729451,7.10652352727885e-06,-0.176761009889541,-815.17226521807,1.52408500440402e-05,TRUE
"brain_latent_pc1",0.0560064167995741,-2.65944365247675,-3.78131028073759,-1.64958985781505,7.00471500294203e-07,-2.71545006927632,-4848.46241635828,1.75679133951772e-06,TRUE
"brain_latent_pc2",0.0810401761892986,0.38980637727577,-0.204947381447199,0.822479783620142,0.238440329625519,0.308766201086471,381.00386204151,0.276846825672583,FALSE
"brain_latent_pc3",0.331801402748745,-0.494454883445391,-1.30346835739827,-0.349044214990002,0.000709740829218414,-0.826256286194136,-249.021336061022,0.00117685460180306,TRUE
"brain_latent_cc1",6.70692094607061e-05,0.00014814059834252,-2.92416041595717e-06,0.000165066938179586,0.0585070070116372,8.10713888818143e-05,120.877209577536,0.0770688747183749,FALSE
"brain_latent_cc2",0.00010172911462665,-0.00033578057026637,-0.000504756149917566,-0.000370263219868476,3.07975528726435e-34,-0.000437509684893021,-430.073225839719,2.85427320373249e-33,TRUE
"brain_latent_cc3",0.000103910387701381,7.08371660535701e-07,-0.00014288508736279,-6.35189447188993e-05,4.12393379479232e-07,-0.000103202016040845,-99.3182859998834,1.07016081974861e-06,TRUE
